Gene ID	Gene Symbol	
100037029	ube2s-a	
398518	tnnt2	
734914	trnt1	
432263	nudt5	
414588	psmd2	
734700	MGC116545	
379906	sip	
495047	ctps1	
780741	LOC780741	
494663	pias4	
496308	mllt4	
431847	acta2	
414717	cox6b1-a	
733177	b3gat2	
447328	hgd	
446909	polh	
446387	polk	
496104	pde3b	
397762	ncam1-b	
100037099	ido1	
443870	mgat4b	
398322	ltbp1	
398579	hes4-a	
399458	grb2-a	
398833	hykk	
431990	dnajc10	
735170	MGC130893	
734855	mrpl21	
373794	mitf-a	
398623	aldob	
398200	pola1	
101243547	xcxcr5	
447593	MGC84466	
100037033	hspa1b	
373572	ctse-a	
100653493	LOC100653493	
380271	farsb	
397931	tuba3d	
398658	tcf7	
446489	ist1	
398876	MGC68580	
734244	MGC83566	
443818	cox5a	
397877	ets2-b	
403383	ube2s.2	
380565	sqrdl-b	
444660	perp	
779225	mapkapk3	
444236	rps9	
399347	fgfr3	
734599	MGC115598	
379561	hla-a	
446283	gnptg	
399051	inpp5d	
446471	bet1l	
444291	ggt1-b	
398925	stk4	
447049	arfgap1	
496028	pip4k2c	
379497	hsd11b1	
379290	g6pc	
100337595	actg1-b	
497268	abca4	
414558	MGC82279	
379537	aplnr-b	
100137627	ptgfr	
447319	plpp3	
380586	prpf19	
373838	gcgr	
443816	MGC78980	
100127270	alpi.2	
444119	tgs1	
444285	psmd14	
446669	acadl	
379038	mgat1	
380017	rps3a-a	
379840	b52	
495254	srsf9	
443589	prpf3	
735239	use1	
495942	exosc4	
380182	smc1a	
398324	stat1	
495275	bhmt	
494673	cth	
446786	pik3r2	
379527	tm7sf2	
735063	MGC75753-a	
394391	map2k7	
373732	foxg1	
378587	fgf4-b	
443556	boc	
379747	hsd17b12-b	
379798	scarb2	
100158384	kmt5a	
379056	rrm2b	
380053	mnat1	
398371	psmd2	
100036872	LOC100036872	
100337596	fut4	
444555	lsm7	
379440	snai2-a	
379447	id3-b	
414536	MGC81201	
399324	snrpc	
432312	prpf38a	
379608	ywhaz-b	
399448	pkm	
443996	snrpe	
379091	ethe1	
431829	cblb-b	
779240	cdkn2b	
398838	inpp1	
496328	phkg2	
379990	flot2	
397774	rps7	
373551	met	
414526	MGC81311	
495424	ube2j2	
443886	MGC80122	
397923	orc4	
734532	fbxo5-b	
379282	dstn	
380406	rab5c	
tRNA-Leu-1	-	
373722	lrp5	
444535	acot12	
734640	cldn4	
100137700	sycp3	
100126614	LOC100126614	
446295	gdf5	
399436	vti1a	
447570	MGC84284	
379250	rasgrp2-a	
380121	stam2	
734895	ndufs2	
779432	kmt5c	
379939	sdhb	
394353	rela	
734816	MGC131201	
443898	ncbp1-b	
443922	crat.2	
443784	spopl	
379708	itgb2-b	
414458	impad1	
379279	rcl1	
394365	orc2	
380499	ubqln4	
379065	MGC52759	
380129	col6a1	
373656	cyp19a1	
444031	cox6c	
379554	gzma	
100049091	ube2j1	
446584	srsf7	
100036815	il-8	
397796	xdrp1	
398507	rad23b	
100158367	glb1l	
379151	MGC53782	
397874	bmp4-a	
380306	hnmt-b	
447031	prkca	
379132	cldn1	
101027265	LOC101027265	
379239	edc4	
444221	prkch	
380512	atp12a-a	
444548	MGC83388	
494704	LOC494704	
432000	pfkfb4	
398731	eif6	
379075	ube2s-b	
380599	sec22b-a	
494775	stambp-a	
397922	wipf2	
398017	wee2	
447506	g6pc2	
414719	rps18	
399013	inmt	
380539	degs3	
399024	papola	
398946	MGC68518	
432210	stk3	
398104	zfp36l2.1	
100049125	LOC100049125	
398047	shh	
495520	LOC495520	
735126	rab11fip4l	
399001	mhc2a	
398045	chrd	
734993	MGC130950	
379299	b4galnt1	
496322	tnfsf11	
397757	ldlr-a	
398952	MGC68479	
779107	rpl18a	
414725	MGC81124	
398521	MGC52894	
444283	ddost	
397733	atpb-3	
380435	srsf2	
431962	asap2	
446599	mapk7	
444538	hao2	
380281	rps6-a	
414540	MGC81163	
734854	zmat3	
779375	crls1	
398156	LOC398156	
398608	tbl1xr1-a	
379163	agk	
444589	ggh	
446486	cnot10-a	
444713	MGC84462	
779325	anapc5	
398597	b3gat3	
380134	sec13	
398112	polg2	
432072	MGC83487	
447358	rcvrn.2-a	
734371	eif3e-b	
431849	alg8	
380035	p2ry4	
397789	camk2b	
100505435	LOC100505435	
380226	ube2r2	
397937	rpa1	
398129	p75NTRa	
431865	exosc10	
100036795	LOC100036795	
444594	MGC84053	
446807	pola2	
100037194	ecsit	
380547	cel	
tRNA-Tyr	-	
397773	hnrnpa3	
398153	ghr	
398387	birc7-a	
444697	uggt1	
443800	mrpl17	
446591	cldn6.1	
394311	fen1-b	
100316923	rev3l	
373580	crhr1.2	
432324	apex1	
100329211	fancc	
447224	cldn3	
444723	ptgds-a	
496224	uckl1	
379922	rangap1-a	
495215	gbe1	
496060	fabp7	
443712	LOC443712	
100337563	cdc25c1	
399216	sod2	
432347	MGC82264	
398321	gstp1	
733388	alg11	
398173	rnmt	
444677	paics.1	
495476	anpep	
734364	alyref	
447131	myl2	
398097	axin1	
495364	mrpl12	
398824	MGC68700	
414679	lsm8	
379055	cdc42	
447774	uts2r	
443988	ppm1d	
100301953	LOC100301953	
444649	pcyt2	
495970	rec8	
447486	MGC81873	
446636	riok2-a	
734970	snw1	
446622	alg2	
447107	hspb1	
443756	atg5	
380097	hhip	
446627	MGC82416	
399459	map3k7	
100037142	LOC100037142	
399116	pole2	
100126611	cul5	
379326	rhoc	
398913	vps37b	
496056	atf6	
447494	ccna1	
724076	bid	
100037114	LOC100037114	
379711	g6pd	
444446	pi4kb	
398159	e2f3	
447298	mpv17l	
447254	pigs	
495065	edc3	
443813	MGC78940	
379397	atp5f1	
379740	bud31	
495064	rad50	
444710	ctnna2	
398299	eif1b	
735046	suox	
100036963	sirt1	
397857	c-raf	
101027262	LOC101027262	
380373	cxcr4-b	
373659	rgn	
734319	anapc10	
398890	polr2b	
373620	otc	
100137651	impa2	
100037195	mccc2	
398013	atp6ap1.2	
444533	gpt2	
399140	exo1	
734491	MGC114621	
734644	bak1	
399315	myc	
443558	sae1	
100158355	hspbp1	
447211	MGC81930	
399092	smc3	
380169	cyb5r3	
398847	ppp2r3c	
446433	pank3	
734753	MGC130886	
399439	psmb8	
379788	calr	
397813	hes1-a	
2642088	COX1	
403362	MGC69056	
379404	MGC53060	
399236	impdh2	
380175	gfpt2	
379595	rbm8a-b	
399104	tnnc1	
379724	ywhag-a	
398994	napsa	
394371	ets1	
399356	gpc4	
446641	mthfd2	
398025	tab1	
379863	rps6-b	
398800	dgat2	
496355	chst12	
398889	cars2	
734911	wfs1	
100036831	LOC100036831	
378538	dhh-a	
446493	MGC79134	
414672	rpl31	
443885	atg3	
380355	sfrp2	
734890	faxdc2	
379994	polr3a	
380262	dusp1	
100036941	galm	
398962	capza1	
394290	cdh3-a	
446978	cndp2a	
432038	MGC80045	
444186	MGC80700	
100126623	LOC100126623	
447014	vimp	
100036841	pip4k2a	
100037086	LOC100037086	
379801	vps4b	
443592	naga-b	
399190	fzd3	
446571	tsg101	
446652	enpp6	
379866	cav3.2	
447173	cox6a1-b	
446307	vps35	
495412	bcl6	
100101298	dnm2	
380444	eif2s1	
387605	fzd10-b	
446370	parp2	
447129	rpl32	
495166	ltc4s.2	
380479	cars	
380381	hnrnpa1	
398941	insrr	
379058	MGC52685	
399353	tob2	
378690	fabp2-a	
399227	gpd1	
394339	ppp2r1a-b	
432325	polr3e	
446875	MGC80885	
734715	aldh16a1	
398998	haao	
399026	ddb1	
447241	atg4d	
734945	rhog.2	
495060	LOC495060	
414644	rnaseh1-b	
414477	MGC78908	
398310	ackr3	
380008	ssr3-a	
398854	MGC68464	
379822	rpl13a	
379086	MGC52934	
379908	tra2a	
495428	fbxo6	
443560	tap2	
444170	MGC80644	
379924	ak2	
100294517	gria4	
380227	rab5a	
100127268	LOC100127268	
447468	pvrl2	
399401	kif3a	
397895	gsn	
398853	psmc4	
495290	prkaa1	
494824	retsat	
398149	cgn	
447742	lamp2	
432262	MGC83501	
397793	hnrnpc	
734192	oprl1	
494683	bcat1	
373637	bax	
431967	agap1	
100036801	xab2	
399215	ppp3r1	
398702	LOC398702	
379198	arg2-a	
444799	acsm3	
444422	alad	
446534	ptges	
447135	MGC85389	
735150	cox7c-a	
432172	MGC78893	
tRNA-Trp	-	
397981	bmpr2	
399160	camk2d	
380515	col1a1	
379670	qars	
446718	b4galt3	
444264	arpc1b-b	
734649	gxylt1	
379348	rpn2	
735164	MGC116449	
100271914	bcl2	
398707	pold3	
398120	acat2	
447532	inpp5a.1	
399049	fut6	
379512	MGC64541	
414639	acat1	
379775	atp5g3	
494863	polr1d.2	
734997	sptlc3	
399301	dvl2	
779316	phospho2	
735225	plcd4	
735191	rnps1-b	
734652	MGC115594	
734352	ap2a2	
431888	ptpn2	
446908	aaas	
380372	prkab2	
432297	gstt1	
399282	fst	
379359	tubb4a	
447693	sec24d	
100049779	nudt2	
447552	MGC84188	
495048	riok2-b	
444485	preb	
446328	psph	
496315	f2rl1	
399170	akt1	
447392	gp9	
399103	acvr1-b	
733235	xiap	
380414	mcm7-b	
494722	rpl3l	
394366	itga5	
379701	mtmr3	
447274	arpc5	
734870	litaf	
379805	cept1	
379482	cyp8b1	
444166	ppcs	
447519	nup205	
399454	acvr1b	
399087	xpo1	
447769	tpmt	
394329	gss	
496036	faap24	
373754	per1	
444233	dctpp1	
379676	MGC68557	
380382	psma4	
446614	apex2	
398503	eif3e-a	
779369	tbl1xr1-b	
446546	klhl13	
398320	gtf2ird1	
432023	smad2	
779138	hprt1	
444759	polr1e	
379370	psmc3	
447728	ppp1r14a	
373578	wnt1	
399123	dnajc5	
446378	spire1	
379315	MGC53542	
380341	pon2	
495689	crebbp-b	
446459	hsp90ab1	
446773	dck.2	
432169	actn2	
tRNA-Pro	-	
444228	ppt2-b	
379962	gpd1l	
431853	dync1i2	
379874	ran-1	
394390	gtf2b-a	
398119	cdc25c-b	
398391	cav2	
2642077	ND4	
734626	rfc3	
443829	MGC82347	
397744	fn1	
373595	nrg1	
494776	b3gat1	
447252	arsa.1	
398971	hs3st1	
380279	eif3d	
444190	sptlc2	
379877	uba1-b	
100337597	fut9	
446601	exosc7	
398837	brip1	
100294518	grik2	
380288	ube2h	
432233	hmgcl	
399457	smad1-b	
494805	ube2e2-b	
100337618	cdh1	
100190770	nagk	
446337	man1a2	
100381163	ctu2	
399106	bub3	
379699	mcm5-b	
447736	MGC82014	
733431	echs1	
414518	egr1-b	
414573	acot2	
446229	atp2a2	
100036846	hk2	
447215	plpp3	
399385	pin1-b	
100158393	mrps16	
100380998	ncbp2	
387333	tbpl2	
398895	mlst8	
380447	dag1	
399259	calm2	
414478	MGC83258	
444361	lpin3	
380507	ppp3ca	
734347	pcca	
387560	tph1	
444218	adrb2	
414290	rap1a	
380587	mcm5-a	
446498	cln3	
447172	ndufs4	
446831	grk4-a	
379898	calcrl	
446540	b3gnt5-b	
414641	sesn2	
398892	araf-a	
446329	ept1	
446989	degs2	
379852	g6pc	
398567	casc3	
378525	dntt	
779242	MGC154408	
399308	nck	
447220	arfgap2	
380140	ext2	
378668	cryaa	
496174	dera	
444643	psme2	
399183	fgf8	
380397	ywhae	
444173	vps29	
399462	etf1	
100036912	ednra-b	
399262	gnat	
443641	cdc5l	
495080	atg4c	
379859	odc1	
12S_rRNA	-	
100158438	eprs	
446355	mpv17l2	
447609	pstpip1	
380489	rps19	
380488	ass1	
443846	tollip-b	
432096	stx16-a	
496233	ndufs3	
734698	amy2a	
446408	agps	
496144	pnpla4	
495379	cox17	
380106	tceb2	
444750	ccdc53	
100049747	spcs2	
379842	wnt5b	
443815	rrm2.1	
398448	tra2b	
398737	rrbp1	
380064	ywhaq	
tRNA-Asp	-	
399255	eif4e	
494590	ube2e2	
495975	LOC495975	
380109	arg1	
432147	setdb1	
734331	vegfc	
398982	MGC69077	
100037168	creb3l2	
779337	tgfb1i1	
379047	MGC52514	
779167	MGC79910	
397843	mcm4-b	
398882	rdh16	
734979	acin1	
100137653	birc7-b	
444777	traf6-b	
100125664	LOC100125664	
779154	MGC82036	
398431	flot1-a	
734433	renbp	
379124	rpl5-b	
379102	canx-b	
397772	LOC397772	
398990	mgrn1	
379412	chmp1b	
495193	hoga1	
779411	soat2	
444326	c1galt1	
444310	mef2c	
734734	cdc25a	
380269	aco1	
380071	cyc1	
399300	arf6	
394287	vamp2-b	
446240	lpcat4	
495829	erlec1	
496303	ndufs7	
734564	pigb	
398799	nup54	
100327240	fanci	
446506	dnase2	
735122	ppih	
734863	ndufa8	
444992	foxo3	
447534	pgap1	
403382	ube2e3-b	
100127246	LOC100127246	
446776	MGC80409	
394357	psma7-a	
735008	itpa	
399205	sfrp5-a	
494754	LOC494754	
379092	syf2	
496249	aga	
397717	icmt	
432295	eif3j	
373559	casp8	
431894	galnt7	
431799	mlxip	
100158274	acp2	
398701	nob1	
380516	ctss-a	
380208	edar	
398804	atf4-a	
398049	wee1-a	
495983	fhit	
397751	hnrnpa1	
734701	pde9a	
734416	ckap4	
443835	MGC82469	
399314	cdk2	
444751	stx3	
734707	MGC114631	
100158429	amotl1	
432047	alg10	
496205	ak8	
734682	cox6a1-a	
379783	akt2	
399421	psmd4	
446857	aldh2	
779204	dync1li2	
100137687	fuk	
379927	rps14	
398564	top3b	
496353	ercc8	
734370	exosc3	
100137719	ppp2r5a	
373715	pias1	
495824	zmat2	
447547	psmd7	
379271	ppil2	
100337575	lef-1	
432219	cab39	
444644	alyref-b	
380594	hadh	
373777	cacna2d3-A	
380386	rps27	
398215	ptch1	
100137639	eme1	
431924	srm	
379820	tceb1	
380482	tuba6	
399023	MGC68452	
tRNA-Phe	-	
495029	hpd	
606489	dcp2	
379064	rpl5-a	
444223	mlh3	
380179	sars	
397821	mcm3	
380570	lamtor3-a	
444447	csnk1g2	
398983	col3a1	
398555	LOC398555	
734851	bdh2	
380383	ppm1d	
432221	MGC78817	
495479	csf2rb	
397769	pparg	
444032	exosc2	
446839	gp5	
398360	xplcg1a	
446689	pla2g6	
432275	gcnt2	
398206	p2rx4	
446738	adh7	
779326	cox10	
100158328	chst2	
495381	ube2d1	
444494	rps27a	
379160	mvb12a	
779427	taf10	
379744	txnrd2	
100158418	mogs	
379796	atp6a1	
373601	mcm4-a	
379638	map2k6	
380413	adipor1	
380177	capn1	
447297	lpcat3-a	
734470	cpeb1-b	
399096	gna14-a	
379288	chrna1-a	
432121	fbxo25	
446406	ttc37	
397933	LOC397933	
398219	ttk	
398151	hes5.2-a	
379975	ddx3x	
734233	xgap	
444775	ube2c	
394425	gnaq-a	
494733	clint1-b	
496260	polr2j	
734372	gsr	
100505431	LOC100505431	
447291	man1b1	
398230	LOC398230	
398409	cldn6.2	
443879	acss2.2	
446833	nfkbia	
446670	MGC83232	
399086	tbpl1	
378693	npy1r	
734488	adipor1	
398828	MGC68686	
379689	ppt2-a	
446548	acyp1	
446985	thbs4	
444350	rpl23	
496372	sdhd-b	
380501	gcnt1	
494724	nt5c3a	
495292	pomgnt1	
447717	rpp38	
495148	psmd6	
394397	xrcc5	
398012	spdyc-a	
100381171	amacr	
394351	ak7	
735186	pipox	
779197	eif2s2	
100337577	map3k13-b	
399325	fgfr2	
398760	prodh2	
380133	rhoa-b	
734374	ppp1r3c.2	
101243551	lpar6	
734219	sdc4-b	
494792	hacd1	
399261	gnaq-b	
379298	cdc34	
432227	stx6	
446628	qprt	
447584	MGC84363	
496081	btg2	
447599	MGC84751	
432200	ikbkb	
399012	hsd11b1l-a	
444329	ppp1r3c.1	
380184	tyrp1	
380212	cd63	
444770	ech1	
447764	mgll	
432190	MGC82344	
100036987	LOC100036987	
444550	rce1	
447462	ppp2r5c	
380396	id4-a	
399337	adrb1	
446522	uqcrc2	
373812	prlr-b	
398071	mcm6	
496032	laptm4a-a	
379084	orc3	
397724	taf6	
444630	mocs1	
447765	MGC84227	
380538	skp1	
443904	sesn3	
100126616	mrpl32	
398288	LOC398288	
399078	sumo1-a	
447521	cdc40	
495253	snu13	
495175	adora2a	
100037069	ubxn6	
446821	atp6v0e1	
398318	kmt5a-b	
443739	eif4a1	
447003	ctnnbl1	
447406	tfdp1-b	
398453	impdh2	
100036775	cyp1a1	
447338	cherp	
444469	aldh18a1	
494774	LOC494774	
446262	fancf	
779287	slx1a	
398958	prkag1	
446800	ube2m	
734281	taf13	
373646	nog	
398965	MGC68771	
399283	acvr2a	
444500	eif1ax	
446335	ppp2r5b	
379085	tnnc2	
447032	ephx2	
495263	atp5g1	
734418	amdhd1	
446678	mrpl15	
386604	eef1a1	
398221	pabpc1l-a	
444210	MGC80754	
379285	MGC53682	
734833	lhpp	
100036969	cd28	
445824	rps10	
398910	papss2	
444847	chrnd	
495159	ndufa10-a	
414522	nlk	
779406	arpc2	
399115	ext1	
414572	lsg1	
495472	paox	
444602	MGC84076	
100126610	nr2b	
379490	rps5	
446320	prl.1	
380305	atp6v1b2	
734866	kmo	
495040	ehd1	
447513	agpat1	
779365	tbxas1	
495390	me3	
100036853	rpa2-b	
379819	cetn1	
379838	flj12750	
734710	MGC114802	
447594	MGC84470	
447501	lcat	
446550	ap4m1	
414656	fcf1	
444736	nfe2l2	
444772	dnajb11	
378624	lhcgr-A	
447145	rpl36a	
443896	polr2h	
379557	lamtor3-b	
447482	dcn	
100158421	ache	
399172	prkaa2	
100158325	LOC100158325	
444037	atg4a	
432109	MGC78865	
496023	pxmp2	
735001	MGC131049	
100036803	LOC100036803	
779231	acer2	
734950	elovl5	
380465	rrm2.2	
379734	tbl3	
494638	LOC494638	
496405	nat1	
399029	rplp1	
447461	tgif2	
447278	cox7b	
735090	mtap	
446315	MGC83421	
432229	rqcd1	
373579	kit-a	
447198	prpf6	
447546	vps4a	
414592	tdh	
100126621	st3gal2.2	
443823	lrat	
379646	MGC68892	
398820	oxct1	
398811	pc.1	
414454	MGC83104	
734526	MGC114992	
394416	mrpl24	
100337617	LOC100337617	
tRNA-Gly	-	
444468	hspa2	
444178	becn1	
447216	ezr	
447073	MGC85216	
432029	efl1	
397699	itgb3	
734259	eif4e	
100101279	fgf2	
444362	rps17	
446463	nop58-a	
735163	cul4b	
734276	socs2	
380369	rfc5	
379254	xaldb	
380491	vcp	
444537	elk4-b	
443632	eif3a	
447379	cd276	
414582	MGC83119	
414368	rps7	
398628	LOC398628	
379626	pkmyt1	
399083	acvr1-a	
443855	ndst1	
373843	lhb	
398111	id2	
379827	ppp2r1a-a	
380500	ube2g1	
734563	coq5	
447146	rpl36	
496247	anapc11	
399419	rpl17-b	
394319	stag2	
734819	sec11c	
734494	orc5	
444346	nfatc1	
398568	ldlrap1-a	
397935	an3	
100329838	tap1	
734386	MGC115038	
398829	dusp6	
380433	mad2l1	
379559	sesn1	
494810	ctsa	
373742	l1cam	
432322	acp5	
379936	sec61a1	
495297	ei24	
398963	cdo1	
379897	rpl10a	
447356	MGC84102	
734460	mtm1	
779334	tacc3	
446423	itgb5	
779272	atp6v1b1	
380285	adsl	
380171	cstf1	
444356	MGC82831	
733387	papolg	
100505429	LOC100505429	
378566	wnt2b-a	
397713	psen2	
397765	pdgfa	
431993	snrpd3	
373801	tgfb2	
380361	csnk1d	
432022	sptlc1	
443747	snrpd1	
734951	mtmr14	
100381129	folr4	
496097	rexo2	
446359	glo1-b	
734892	MGC130867	
444678	adipoq	
446841	rab7	
380168	tpi1	
100337579	mitf-b	
446997	ubqln1	
444804	MGC82148	
432333	polr1c	
447247	pdhx	
444338	notum	
100191022	itga2b.1	
379327	ptafr	
380209	rho	
380176	snx2	
380038	eno3	
394356	ccnh	
379723	stx16-b	
444261	apaf1	
444343	MGC82791	
414652	lap3	
394424	sec61g-a	
373705	nos1	
380560	bmp7.1	
444085	atxn3	
444103	cul3-b	
380259	gapdh	
380339	thbs3	
398816	lpin2	
734896	ikbke	
735069	ikbkg	
380432	ccbl2	
394423	gnao1	
100125662	hal.2	
495185	ap1s2	
379600	amy2b	
398477	dtx1	
398929	cldn5	
432343	cyp2c18	
447450	asl	
100101322	pop5	
380438	yars	
397750	hmgcr	
444063	hsph1-a	
495497	mboat7	
443957	ip6k1	
380240	psmc1	
495287	mmp1	
380470	hyal2-b	
399164	tcf7l2	
379489	MGC64482	
380190	ercc1	
398788	ube2a	
446481	stx11	
378625	fshr	
380266	mthfd1	
403356	smad4.2-a	
444438	gpd2	
432084	mapkapk2	
397855	lfng	
446698	stx2	
399442	mad2	
100037233	snf8	
447019	farsa-a	
446595	srp9	
443888	cyct-a	
397963	ercc5	
tRNA-Cys	-	
100036937	lfng	
379264	stat3.2	
380343	thoc7	
379136	utp4	
735074	MGC115171	
100174809	etv6	
495437	sphk1	
447560	psmd13	
548611	rps15	
444841	rps3-a	
397698	nfkb2	
378787	fzd7	
373711	cdon	
399453	rbpj	
495313	tlr5	
399231	ssr1	
432093	dhodh	
414476	eif4ebp2	
444808	smg7	
379752	actc1	
447276	rfk	
495936	LOC495936	
379914	ppp1ca	
443838	ung	
446849	il10rb	
444102	MGC80400	
445881	srrm1	
494720	LOC494720	
379202	MGC53997	
495152	p2ry10	
100158365	usp7	
380458	calr	
399097	gsk3b	
503559	mln51	
414594	prkar2b	
734745	MGC130855	
379073	hes1-b	
394308	mre11a	
443906	pla2g12a	
414666	hyi	
399362	eif4a3	
398610	ppp2r3b	
446981	vps26a-b	
414702	gfpt1	
444563	stx10	
398615	ddit3	
595046	LOC595046	
447404	dgke	
399406	hras	
100337582	oat	
379631	sf3b6	
100190774	ptdss2	
394394	cpsf2	
100036776	mpst	
447323	alas2	
100037155	anapc13.2	
734769	MGC130936	
446529	arf3	
379510	MGC64517	
398181	fgfr4-b	
399260	msi2	
379050	jun	
100137632	fnta	
446754	ero1a	
380157	rpl8	
443964	MGC80357	
380160	cadm3	
101027297	cd157	
379474	cel	
399333	nme2-b	
443837	cdipt	
398216	smo	
734840	akr7a2	
100158455	cdc25b-b	
447333	sucla2	
414566	sgms1	
447050	MGC83576	
379795	nupl1	
378526	f2r	
432108	agpat4	
443751	mdh2-b	
397721	dad1	
496039	LOC496039	
447773	pisd	
734860	adi1	
380418	tubb	
444656	MGC84197	
380114	fxr1-b	
380128	atp6v1g1	
414595	slc33a1	
414553	eif2b1	
100126654	atg12	
397992	adar	
380091	hmgcs1	
380469	rbm22	
379917	tspo	
399075	capn2	
379445	tpm2-b	
447188	atp5j2	
446879	MGC80893	
447217	lars	
595043	gng12	
443637	jak2	
495503	pgls	
398325	gtf2f1	
447398	MGC84749	
399295	tgfbr1	
444366	MGC82852	
398160	ptprf	
399031	MGC68684	
447205	mbtps1	
444307	chmp4c	
100127310	prkag3	
446858	glud1	
447555	pde6h	
2642081	COX2	
432055	atp5h	
734620	coq6	
380054	atp1b2	
734356	rab11fip2	
100190776	lmo7	
398631	LOC398631	
398109	sag	
444486	gmpr2	
100505426	cnot6	
397852	mcm7-a	
495969	immp2l	
100036804	taf5	
379833	gldc	
394277	srf	
100505450	cpeb4	
447691	MGC99250	
432159	pycr1	
724070	erbb4	
380058	ppm1a	
779103	gna11	
734496	ak3	
398063	orc1	
735211	cetn4	
444607	MGC84088	
100127334	LOC100127334	
734986	uqcrq	
399204	ugcg-a	
380535	gna11	
380115	rpl27	
779129	act2	
443929	extl2	
446877	lamp1	
495406	mrpl20	
100137626	tnfrsf1a	
380257	eif2s3	
734296	mthfs	
414665	kdsr	
399245	psmd12	
495353	pelo	
444812	aasdhppt	
398254	dusp1-b	
444095	grb2-b	
494699	slc11a1	
447248	vps25	
414465	st3gal2.1	
447694	ogt	
399257	dnmt1	
100127346	grin2a	
100137712	bckdhb	
397926	tp53	
399274	ctnnb1-b	
373589	vegfa-a	
397915	ssbp1-a	
447193	shmt2	
446814	MGC75753-b	
414619	ca5b	
